"Dow","CAC","Date"
8.88109994993351,7.93175179186813,1997-05-16
8.88584214617597,7.93175179186813,1997-05-19
8.89610896429087,7.91975614630406,1997-05-20
8.89435486908717,7.93250568388096,1997-05-21
8.88987337908051,7.91633342707414,1997-05-22
8.90189760009565,7.92403609625414,1997-05-23
8.90189760009565,7.88408691448358,1997-05-26
8.90698950283676,7.8936840258201,1997-05-27
8.90343473106129,7.85678420047534,1997-05-28
8.89975810624034,7.85523453331417,1997-05-29
8.89986721122359,7.85705512653607,1997-05-30
8.89417650364457,7.86384348073036,1997-06-02
8.89728580259171,7.87264568069235,1997-06-03
8.89147033102523,7.87679021492514,1997-06-04
8.8963553644104,7.89763095271065,1997-06-05
8.9140614260744,7.90812979124726,1997-06-06
8.91978751609938,7.89588281623359,1997-06-09
8.92788064199159,7.88765908552535,1997-06-10
8.93271420962237,7.89959863508324,1997-06-11
8.95046800016367,7.92309466620812,1997-06-12
8.9595686535445,7.94040581197249,1997-06-13
8.95829568972474,7.93590930228367,1997-06-16
8.9568406755208,7.92392757973969,1997-06-17
8.95140126031994,7.91997416367595,1997-06-18
8.95893880964207,7.91560368645149,1997-06-19
8.96143019402494,7.92193471722,1997-06-20
8.9364691301062,7.92378272490435,1997-06-23
8.95648758952705,7.93193135409275,1997-06-24
8.94767606249969,7.96116094063486,1997-06-25
8.94302283493372,7.97025671450573,1997-06-26
8.94737695340171,7.96935774201635,1997-06-27
8.94543686099929,7.95798233863351,1997-06-30
8.95186750085684,7.98752447984877,1997-07-01
8.96128651449299,7.97573652409672,1997-07-02
8.9740862268152,7.98514393119862,1997-07-03
8.9740862268152,7.98429235999839,1997-07-04
8.96935102751638,7.98878046760007,1997-07-07
8.98247315733515,7.98268945702036,1997-07-08
8.96730017645134,7.98976385169705,1997-07-09
8.97294573016726,7.98245052104748,1997-07-10
8.97737370709759,7.98670896330226,1997-07-11
8.97752520096524,7.98670896330226,1997-07-14
8.98415472254504,7.98979769271485,1997-07-15
8.99204752470174,8.00235954625271,1997-07-16
8.98979342219745,7.99247149558191,1997-07-17
8.97341478318819,7.96439906579434,1997-07-18
8.97546580494889,7.96349489484248,1997-07-21
8.99486733912259,7.97971557020182,1997-07-22
8.99818125315759,8.00753355429022,1997-07-23
9.00170357478912,7.99749498914665,1997-07-24
9.00127228268774,8.01496381448854,1997-07-25
9.00222090402839,8.01374030576631,1997-07-28
9.00877483181547,8.01420348582972,1997-07-29
9.01856228977628,8.02920481751756,1997-07-30
9.01464169218868,8.03128778067914,1997-07-31
9.01115745810682,8.02273292173651,1997-08-01
9.01170648968992,8.00383098724862,1997-08-04
9.01036387994351,8.0010535056672,1997-08-05
9.01909509355144,8.0186584240021,1997-08-06
9.01042494678118,8.02496032904002,1997-08-07
8.99108925965762,8.00513348948894,1997-08-08
8.99492935962583,8.0008188358714,1997-08-11
8.98228475180593,8.00590082474272,1997-08-12
8.97819389126354,7.98070782086967,1997-08-13
8.9799204116912,7.9799551604689,1997-08-14
8.94828708450033,7.9799551604689,1997-08-15
8.96230967159748,7.96210218549738,1997-08-18
8.97690656941491,7.98487149061712,1997-08-19
8.98984333991346,7.99944366902424,1997-08-20
8.97385825622279,7.99199813711322,1997-08-21
8.97308520629323,7.97391322722452,1997-08-22
8.96949100601187,7.97198317459784,1997-08-25
8.95959437860554,7.96182339364294,1997-08-26
8.96024945554216,7.96265945082454,1997-08-27
8.94824805778686,7.94746642508152,1997-08-28
8.93884654686408,7.9267830883074,1997-08-29
8.93884654686408,7.9394439997485,1997-09-01
8.97205777707235,7.97974975297203,1997-09-02
8.97393427284194,7.97865372908273,1997-09-03
8.97045752144413,7.98173328669189,1997-09-04
8.96474667929626,7.98087880488308,1997-09-05
8.96638170583574,7.98647090261266,1997-09-08
8.96851080722544,7.97923613347567,1997-09-09
8.95147894007124,7.96366884720883,1997-09-10
8.94389780251682,7.95282616851868,1997-09-11
8.95454448838672,7.94947974002208,1997-09-12
8.95171213260763,7.97198317459784,1997-09-15
8.97409890398129,7.98636895447009,1997-09-16
8.97289502352466,7.98752447984877,1997-09-17
8.9774873604159,7.99914148965493,1997-09-18
8.97680549296524,7.99873852402734,1997-09-19
8.98679671625588,8.01218395297169,1997-09-22
8.98345233105295,8.00543378214156,1997-09-23
8.97546580494889,8.01423650982363,1997-09-24
8.9680140012452,8.00816591698365,1997-09-25
8.97742424862752,8.00155604347725,1997-09-26
8.98612123017186,8.00269416228394,1997-09-29
8.98033581331236,8.00913043042744,1997-09-30
8.98913244612973,8.02450210576612,1997-10-01
8.99062842596367,8.02358518937635,1997-10-02
8.99201022984868,8.03722003113301,1997-10-03
8.99964405578721,8.03203531439882,1997-10-06
9.00923956019393,8.02760703866251,1997-10-07
8.99901423144603,8.01436883794207,1997-10-08
8.99484250553082,7.99318098929593,1997-10-09
8.99283094351712,7.99128780337816,1997-10-10
8.99618136289042,8.00733373476045,1997-10-13
8.99916242209161,8.00720055395414,1997-10-14
8.99442066575129,8.00376416540422,1997-10-15
8.97952999325666,8.00399806325735,1997-10-16
8.96788657212747,7.99226864327075,1997-10-17
8.97732322449212,7.98844116248802,1997-10-20
8.99471844990261,8.00299518823237,1997-10-21
8.99151250692682,7.99230248245479,1997-10-22
8.96798849187295,7.95749236556519,1997-10-23
8.95097359780258,7.95472333449791,1997-10-24
8.87643287090719,7.92645821980611,1997-10-27
8.92243158115907,7.88280538321132,1997-10-28
8.92355126004979,7.94378269245863,1997-10-29
8.9067592697877,7.91553070097847,1997-10-30
8.91490835923267,7.91545771017819,1997-10-31
8.94564538073401,7.93307977188041,1997-11-03
8.94755903328533,7.9283699541786,1997-11-04
8.94801411952623,7.94534283109025,1997-11-05
8.94679143140698,7.93085349678752,1997-11-06
8.9334399421679,7.90363326639648,1997-11-07
8.92964716679763,7.90363326639648,1997-11-10
8.93045452251329,7.90363326639648,1997-11-11
8.90941091309205,7.89896793737355,1997-11-12
8.92103028235665,7.90126625950636,1997-11-13
8.93227854290139,7.90059952526098,1997-11-14
8.94874183961102,7.92768504561578,1997-11-17
8.94256547102885,7.93114105662664,1997-11-18
8.95217829130409,7.934011940576,1997-11-19
8.96528347987148,7.94491758796553,1997-11-20
8.97221893810377,7.95917111569658,1997-11-21
8.95775512394581,7.93826715494632,1997-11-24
8.96303219366268,7.93246984739205,1997-11-25
8.9612120986733,7.94154454417906,1997-11-26
8.9612120986733,7.94767857130157,1997-11-27
8.96483618695027,7.95661690805273,1997-11-28
8.98883299365063,7.97882506464385,1997-12-01
8.98954403941247,7.97697311888193,1997-12-02
8.99118884193151,7.97329322615566,1997-12-03
8.99345223904748,7.9774535574856,1997-12-04
9.00566278271514,7.97594275751209,1997-12-05
9.00095176185229,7.98361058052763,1997-12-08
8.99339012686193,7.99274179095361,1997-12-09
8.98454327875664,7.98350825679316,1997-12-10
8.96814141412681,7.94750181478321,1997-12-11
8.96677722821943,7.94813800939872,1997-12-12
8.97747472613341,7.95096057764236,1997-12-15
8.98422989932542,7.97666407145104,1997-12-16
8.98185758000079,7.97015301511827,1997-12-17
8.96782285147878,7.97056766351906,1997-12-18
8.95626067020547,7.94551996960146,1997-12-19
8.96435029052794,7.96196275659839,1997-12-22
8.94791007997892,7.95791238166936,1997-12-23
8.94378421859611,7.96349489484248,1997-12-24
8.94628365076141,7.96384276932102,1997-12-26
8.96090416613069,7.98599477784231,1997-12-29
8.97664130672246,7.99816737108491,1997-12-30
8.97566809518038,8.00600080106627,1997-12-31
8.98281222234415,8.01918505523554,1998-01-02
8.98456836930828,8.03034449297806,1998-01-05
8.97540886490993,8.01885591297198,1998-01-06
8.97490911064645,8.00859839450467,1998-01-07
8.96221230302772,7.99122005515478,1998-01-08
8.93332123476458,7.97927041654785,1998-01-09
8.94209487224908,7.95945064786249,1998-01-12
8.95313578618338,7.9734654825483,1998-01-13
8.95991557292924,7.97927041654785,1998-01-14
8.94791007997892,7.98371289379302,1998-01-15
8.9558996333042,7.99836903046798,1998-01-16
8.9558996333042,8.00202481821611,1998-01-19
8.97120717718976,8.00913043042744,1998-01-20
8.961160793538,8.00573406636401,1998-01-21
8.95298055162315,8.00256036209857,1998-01-22
8.94906653812308,7.99503693478841,1998-01-23
8.95065470917997,8.00653422042957,1998-01-26
8.96381048950813,8.02355239240435,1998-01-27
8.97657437863644,8.03537607255129,1998-01-28
8.98381862347388,8.05000162030628,1998-01-29
8.97544048496337,8.06214913900337,1998-01-30
9.00057934699091,8.06699218946668,1998-02-02
9.00704235120446,8.06727447181735,1998-02-03
9.00328052675173,8.0603190082182,1998-02-04
9.00174670584336,8.067650826792,1998-02-05
9.01060693241913,8.07611125307253,1998-02-06
9.00951099970331,8.07741607216405,1998-02-09
9.02348178062889,8.08203148671432,1998-02-10
9.02576224764774,8.08332860878638,1998-02-11
9.03236132589966,8.06422757174411,1998-02-12
9.03242106412955,8.06705491722474,1998-02-13
9.03242106412955,8.07871926688773,1998-02-16
9.03580839745706,8.09575112878493,1998-02-17
9.0420471053896,8.09611684486257,1998-02-18
9.03307561733947,8.08659490381736,1998-02-19
9.03764518425852,8.09024905163095,1998-02-20
9.0372005570832,8.09361502788115,1998-02-23
9.03242106412955,8.09018776208995,1998-02-24
9.04284203909484,8.11617815234696,1998-02-25
9.04672318337731,8.13064796816058,1998-02-26
9.05318581985527,8.13795120270929,1998-02-27
9.05373921493058,8.14517251631093,1998-03-02
9.05775198024111,8.13590346030152,1998-03-03
9.05242731725117,8.12601554440761,1998-03-04
9.0412504984458,8.1302946673115,1998-03-05
9.05595178945232,8.15570667641276,1998-03-06
9.05568919251988,8.16789097401259,1998-03-09
9.06451892126107,8.16664231418546,1998-03-10
9.06828705640942,8.17171247254877,1998-03-11
9.0664191422955,8.16808954076263,1998-03-12
9.05981040805557,8.17193848786603,1998-03-13
9.07324258262669,8.18821680430749,1998-03-16
9.07680786323675,8.20557356796999,1998-03-17
9.0797076758971,8.20316714362485,1998-03-18
9.08285350917522,8.21302935815426,1998-03-19
9.09452873174228,8.21308356304583,1998-03-20
9.08435188852239,8.21069523133653,1998-03-23
9.09430535601778,8.22643974043997,1998-03-24
9.09074567431325,8.24766531671291,1998-03-25
9.08782122402479,8.23848408760226,1998-03-26
9.08206145554408,8.24543694732112,1998-03-27
9.0804731286642,8.24280896301437,1998-03-30
9.08248536045943,8.26237837078975,1998-03-31
9.09024069006585,8.26444059921604,1998-04-01
9.10349426982542,8.27789482644632,1998-04-02
9.10313483932078,8.27690348126706,1998-04-03
9.10866533093928,8.29074419538386,1998-04-06
9.10013480465516,8.26957764073102,1998-04-07
9.09284884658905,8.26201700522321,1998-04-08
9.10440862119463,8.26732058036,1998-04-09
9.10634556830904,8.26732058036,1998-04-13
9.11714996531442,8.26041528143401,1998-04-14
9.12284919237241,8.26477532262586,1998-04-15
9.11345168129884,8.25476289928897,1998-04-16
9.12341989994548,8.25883690972436,1998-04-17
9.12061694003336,8.26505841414109,1998-04-20
9.12532051205389,8.25852605864701,1998-04-21
9.12442509154409,8.25195081463413,1998-04-22
9.12077993922994,8.24855531441017,1998-04-23
9.11213421574714,8.23977821838704,1998-04-24
9.09578657710482,8.21321909562489,1998-04-27
9.09368969057716,8.23674621045368,1998-04-28
9.09957857685791,8.22521655906219,1998-04-29
9.11199630746433,8.26382749781411,1998-04-30
9.1211889225187,8.26382749781411,1998-05-01
9.12616063548762,8.28759133004098,1998-05-04
9.12124358333553,8.2801813970243,1998-05-05
9.11103376007463,8.28082506739204,1998-05-06
9.10238534771205,8.27036130047945,1998-05-07
9.11108897879362,8.27036130047945,1998-05-08
9.11509733832751,8.29835037616445,1998-05-11
9.12279461925145,8.2908771325174,1998-05-12
9.12824487520542,8.29897748082604,1998-05-13
9.12393577111522,8.29704015903947,1998-05-14
9.11559003543037,8.29160414732058,1998-05-15
9.11062060136093,8.28028282562878,1998-05-18
9.11103376007463,8.28924815339172,1998-05-19
9.12385399922044,8.30595842865701,1998-05-20
9.11958053650425,8.30595842865701,1998-05-21
9.11761529521186,8.30641784479837,1998-05-22
9.11761529521186,8.32086438011805,1998-05-25
9.10094176630723,8.3226079135835,1998-05-26
9.09790716055674,8.29838276777979,1998-05-27
9.10166327308696,8.29777268147462,1998-05-28
9.09380095963716,8.30428703667858,1998-05-29
9.09631689846374,8.30428703667858,1998-06-01
9.09282182766388,8.31556158509375,1998-06-02
9.08293870329195,8.330711822669,1998-06-03
9.09049315899588,8.323372925534,1998-06-04
9.10916109839633,8.33927388368908,1998-06-05
9.11268339759234,8.34392970487586,1998-06-08
9.11051118825703,8.34328253077743,1998-06-09
9.10183047945539,8.34488535309018,1998-06-10
9.08384355358566,8.32883984703164,1998-06-11
9.08646964222965,8.30665979928538,1998-06-12
9.06275985819443,8.29538127258581,1998-06-15
9.06708067406499,8.29736414829587,1998-06-16
9.08584913215803,8.31701391167849,1998-06-17
9.08398429123475,8.30703250184525,1998-06-18
9.07255653531426,8.30085643819963,1998-06-19
9.07235678393618,8.29869878929022,1998-06-22
9.08573586853406,8.3101788716259,1998-06-23
9.09648500109868,8.32514368994668,1998-06-24
9.09779634747835,8.34374654995807,1998-06-25
9.09879857360339,8.34657097644979,1998-06-26
9.10468651907697,8.35426011358264,1998-06-29
9.09963443173648,8.34366094204554,1998-06-30
9.11037305594808,8.3571840922459,1998-07-01
9.10778256572315,8.35516586905987,1998-07-02
9.10778256572315,8.3673883607255,1998-07-03
9.11512483610298,8.36894839368425,1998-07-06
9.11438438797521,8.3740361563507,1998-07-07
9.12423437340779,8.37560892549769,1998-07-08
9.11490601449213,8.3708208891547,1998-07-09
9.11666028858249,8.35616728750674,1998-07-10
9.11561311794761,8.35616728750674,1998-07-13
9.131896556285,8.35616728750674,1998-07-14
9.13069847106055,8.37661987511626,1998-07-15
9.14079632326182,8.37979831841061,1998-07-16
9.14184413361087,8.38673820009856,1998-07-17
9.13731258544263,8.38226886476654,1998-07-20
9.12589193657139,8.37149206489149,1998-07-21
9.11920159691297,8.34761887036905,1998-07-22
9.0975053773119,8.35134877083256,1998-07-23
9.09799556192914,8.34412710772167,1998-07-24
9.10811274746376,8.32833748186642,1998-07-27
9.09770683557318,8.32417869185633,1998-07-28
9.09548603909254,8.32825538124907,1998-07-29
9.10796984794606,8.3422777742193,1998-07-30
9.09192726725547,8.33742279181169,1998-07-31
9.0809990725233,8.31752932934942,1998-08-03
9.04632733509095,8.30594853735511,1998-08-04
9.05330991475085,8.28813214169258,1998-08-05
9.05691872327448,8.28616616904182,1998-08-06
9.05928716862843,8.3044651803028,1998-08-07
9.0565887335713,8.27879638620093,1998-08-10
9.04344122909983,8.25478372072696,1998-08-11
9.0540326962884,8.28038164491802,1998-08-12
9.04304534919885,8.28189859956521,1998-08-13
9.03895875522056,8.29277630775838,1998-08-14
9.0565887335713,8.28999394161414,1998-08-17
9.07276084137207,8.32439696632826,1998-08-18
9.0703056237879,8.32499588110416,1998-08-19
9.06084336519577,8.31568636627285,1998-08-20
9.05177249630462,8.27986955928542,1998-08-21
9.0556274084971,8.27828348792794,1998-08-24
9.05982561976236,8.30135292308844,1998-08-25
9.05056468915773,8.27210304626119,1998-08-26
9.00773327594444,8.22834774731,1998-08-27
8.99363606614967,8.21850948120446,1998-08-28
8.92785408787461,8.2335642220338,1998-08-31
8.96538953281584,8.2014655019924,1998-09-01
8.95961621306632,8.22407501596075,1998-09-02
8.9466638748579,8.20151210224608,1998-09-03
8.94118560413829,8.2135849684142,1998-09-04
8.94118560413829,8.21483057801432,1998-09-07
8.9897909261839,8.24374006959418,1998-09-08
8.97018036094368,8.23274053425171,1998-09-09
8.93794618060854,8.18572643389643,1998-09-10
8.96130192311661,8.18265430930019,1998-09-11
8.98034214319821,8.22008282771557,1998-09-14
8.99024094972101,8.21554741194707,1998-09-15
8.99835678903928,8.22398120862203,1998-09-16
8.97129226355872,8.16770947422824,1998-09-17
8.97406854016681,8.15053139330308,1998-09-18
8.97881806673461,8.1145191552405,1998-09-21
8.97426356994237,8.11611245190212,1998-09-22
9.006314183316,8.13850049133108,1998-09-23
8.98744556897155,8.12596521752755,1998-09-24
8.99078662210774,8.10488172680237,1998-09-25
9.00071008434873,8.11301921733569,1998-09-28
8.99721150835509,8.11284247684088,1998-09-29
8.96732825610948,8.07026524317763,1998-09-30
8.94017462699251,8.01895797808116,1998-10-01
8.95991425572929,8.01932982443383,1998-10-02
8.9523776369701,7.99964163015911,1998-10-05
8.95454190282223,8.05085642460554,1998-10-06
8.95437528138185,8.03841193236579,1998-10-07
8.95311122049868,7.99293440233421,1998-10-08
8.97455727964731,8.03686440940678,1998-10-09
8.98738058065207,8.09050038188393,1998-10-12
8.97943428713024,8.09524806003265,1998-10-13
8.98328665905934,8.12000574047771,1998-10-14
9.02393372479085,8.12036864887225,1998-10-15
9.03798020728115,8.1286147273722,1998-10-16
9.04386659649198,8.13016215632561,1998-10-19
9.04850939507886,8.15837882339815,1998-10-20
9.05008129520431,8.14345347727923,1998-10-21
9.05171264404195,8.13766477692813,1998-10-22
9.04219269416704,8.12969373321749,1998-10-23
9.03981417096923,8.14597876822965,1998-10-26
9.03193593790989,8.17491412776124,1998-10-27
9.03264446757751,8.15868803022265,1998-10-28
9.04723659772534,8.15577270001497,1998-10-29
9.0585984099077,8.16704828941226,1998-10-30
9.0717849963715,8.18020885113232,1998-11-02
9.0717849963715,8.18413429276326,1998-11-03
9.08058921359716,8.21179780359926,1998-11-04
9.09554321842126,8.18762743104717,1998-11-05
9.10224946117978,8.1855257604467,1998-11-06
9.09357731158063,8.18460302882537,1998-11-09
9.0897512055776,8.17322009071919,1998-11-10
9.08521019717205,8.17322009071919,1998-11-11
9.08588087459222,8.17758042288311,1998-11-12
9.09600524290252,8.17814202661659,1998-11-13
9.10622907571879,8.19474025106013,1998-11-16
9.10345427910587,8.18912515936716,1998-11-17
9.10953727239233,8.19215533242069,1998-11-18
9.11118830009657,8.21791346137335,1998-11-19
9.12255230853461,8.24346660684037,1998-11-20
9.14572393110961,8.2547395382937,1998-11-23
9.13789336944837,8.25306614373897,1998-11-24
9.13930401467214,8.25578689083479,1998-11-25
9.13930401467214,8.27270598342477,1998-11-26
9.14132036562108,8.28170878933407,1998-11-27
9.11784670063551,8.25410743631696,1998-11-30
9.11970863545925,8.21293179517551,1998-12-01
9.11212538158171,8.20245776462811,1998-12-02
9.09152076416446,8.22031426983129,1998-12-03
9.10677154450827,8.22646383751489,1998-12-04
9.11277933085307,8.2351538278297,1998-12-07
9.10808397455449,8.2336120086768,1998-12-08
9.10600049417918,8.23552237696227,1998-12-09
9.08722088151447,8.22870278461692,1998-12-10
9.08497664905403,8.21492524737739,1998-12-11
9.07057238461775,8.20609508054644,1998-12-14
9.0851512065836,8.20897094246572,1998-12-15
9.08143820325599,8.2181049744513,1998-12-16
9.0910860395934,8.22982304950906,1998-12-17
9.09421432459367,8.21389377204693,1998-12-18
9.10374015587387,8.24365328860407,1998-12-21
9.10990769024262,8.24812872309076,1998-12-22
9.1271794205383,8.26163489344584,1998-12-23
9.12891231383099,8.26163489344584,1998-12-24
9.12986215281462,8.26181052426211,1998-12-28
9.14002310268293,8.26644719817409,1998-12-29
9.13503903475322,8.27961087907993,1998-12-30
9.12493821092196,8.27961087907993,1998-12-31
9.12524746601634,8.3302610220646,1999-01-04
9.13897222783275,8.34302545013344,1999-01-05
9.16376956454665,8.3651648833638,1999-01-06
9.16301391149966,8.35011563349576,1999-01-07
9.17402075900735,8.3535960154078,1999-01-08
9.17158807249209,8.34329205960764,1999-01-11
9.15637822336336,8.31891301737957,1999-01-12
9.14308451636043,8.28367601234887,1999-01-13
9.11832701734659,8.29331438461795,1999-01-14
9.14212039512207,8.30765912426871,1999-01-15
9.14212039512207,8.33126839297711,1999-01-18
9.14368972608602,8.32263472425919,1999-01-19
9.14162355052677,8.34045834370106,1999-01-20
9.13389984377369,8.33183417460775,1999-01-21
9.11829853673024,8.29887052046219,1999-01-22
9.1273196014054,8.30666968355451,1999-01-25
9.14040921164819,8.31171273243061,1999-01-26
9.12698381370162,8.31827875456203,1999-01-27
9.13576014288055,8.3427612111831,1999-01-28
9.14407556999286,8.35509765580403,1999-01-29
9.14267164431657,8.36728149618527,1999-02-01
9.13498301688392,8.3531601336163,1999-02-02
9.14492782312098,8.34017908770243,1999-02-03
9.13825343308128,8.33505239956332,1999-02-04
9.13822551437246,8.33021275206297,1999-02-05
9.13681334587139,8.33183182387558,1999-02-08
9.1196528213692,8.30362613623622,1999-02-09
9.12448936549622,8.29453200674453,1999-02-10
9.14457015511944,8.31197307340692,1999-02-11
9.1350659896151,8.30902694496791,1999-02-12
9.1350659896151,8.31021574684355,1999-02-15
9.13745030266224,8.30704485237735,1999-02-16
9.12646622077984,8.29041554226026,1999-02-17
9.13762234387944,8.30385389890105,1999-02-18
9.14205619876756,8.32614889711997,1999-02-19
9.16457698971729,8.33467798299302,1999-02-22
9.16371196134295,8.34473091855853,1999-02-23
9.14842985296071,8.34609644684033,1999-02-24
9.14487767394534,8.3314803047182,1999-02-25
9.13847696422509,8.31701880279569,1999-02-26
