Data Source in SDW: http://sdw.ecb.europa.eu/quickview.do?SERIES_KEY=143.FM.M.U2.EUR.RT.MM.EURIBOR3MD_.HSTA
,FM.M.U2.EUR.RT.MM.EURIBOR3MD_.HSTA
,"Euro area (changing composition) - Money Market - Euribor 3-month - Historical close, average of observations through period - Euro, provided by Reuters"
Collection:,Average of observations through period (A)
Period\Unit:,[Percent per annum ]
2012May,0.6849
2012Apr,0.7443
2012Mar,0.8585
2012Feb,1.0483
2012Jan,1.2222
2011Dec,1.4261
2011Nov,1.4847
2011Oct,1.5759
2011Sep,1.5365
2011Aug,1.5521
2011Jul,1.5976
2011Jun,1.4886
2011May,1.4251
2011Apr,1.3212
2011Mar,1.1755
2011Feb,1.0867
2011Jan,1.0172
2010Dec,1.0217
2010Nov,1.0420
2010Oct,0.9977
2010Sep,0.8805
2010Aug,0.8955
2010Jul,0.8488
2010Jun,0.7276
2010May,0.6865
2010Apr,0.6447
2010Mar,0.6450
2010Feb,0.6617
2010Jan,0.6797
2009Dec,0.7120
2009Nov,0.7162
2009Oct,0.7375
2009Sep,0.7721
2009Aug,0.8605
2009Jul,0.9750
2009Jun,1.2279
2009May,1.2817
2009Apr,1.4223
2009Mar,1.6355
2009Feb,1.9431
2009Jan,2.4565
2008Dec,3.2926
2008Nov,4.2383
2008Oct,5.1131
2008Sep,5.0192
2008Aug,4.9652
2008Jul,4.9610
2008Jun,4.9405
2008May,4.8574
2008Apr,4.7835
2008Mar,4.5964
2008Feb,4.3621
2008Jan,4.4815
2007Dec,4.8484
2007Nov,4.6385
2007Oct,4.6874
2007Sep,4.7417
2007Aug,4.5436
2007Jul,4.2162
2007Jun,4.1478
2007May,4.0714
2007Apr,3.9753
2007Mar,3.8909
2007Feb,3.8182
2007Jan,3.7519
2006Dec,3.6842
2006Nov,3.5972
2006Oct,3.5020
2006Sep,3.3354
2006Aug,3.2265
2006Jul,3.1022
2006Jun,2.9857
2006May,2.8890
2006Apr,2.7938
2006Mar,2.7226
2006Feb,2.6004
2006Jan,2.5117
2005Dec,2.4729
2005Nov,2.3609
2005Oct,2.1966
2005Sep,2.1391
2005Aug,2.1325
2005Jul,2.1194
2005Jun,2.1110
2005May,2.1256
2005Apr,2.1372
2005Mar,2.1372
2005Feb,2.1383
2005Jan,2.1454
2004Dec,2.1732
2004Nov,2.1703
2004Oct,2.1473
2004Sep,2.1186
2004Aug,2.1143
2004Jul,2.1160
2004Jun,2.1127
2004May,2.0859
2004Apr,2.0488
2004Mar,2.0288
2004Feb,2.0705
2004Jan,2.0895
2003Dec,2.1463
2003Nov,2.1590
2003Oct,2.1436
2003Sep,2.1473
2003Aug,2.1404
2003Jul,2.1300
2003Jun,2.1519
2003May,2.4005
2003Apr,2.5333
